order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at
ORD100709,SH01,SUP012,MAT0025,2024-01-19 15:14:50,2024-01-21,132,OPEN,2024-01-21 02:14:50
ORD101231,NJ02,SUP010,MAT0045,2024-01-30 14:58:16,2024-02-01,139,OPEN,2024-01-31 15:58:16
ORD100668,NJ01,SUP020,MAT0025,2024-01-18 15:22:22,2024-01-24,144, open,2024-01-19 16:22:22
ORD101207,NJ02,SUP020,MAT0028,2024-01-30 16:14:44,2024-02-04,178,CREATED,2024-01-31 22:14:44
ORD101611,SH01,SUP020,MAT0052,2024-02-09 11:37:37,2024-02-16,210,Created,2024-02-09 13:37:37
ORD102033,NJ02,SUP008,MAT0063,2024-02-19 12:18:43,2024-02-27,141,Confirmed,2024-02-20 04:18:43
ORD100470,SH01,SUP012,MAT0076,2024-01-12 08:15:37,2024-01-19,86,Created,2024-01-14 05:15:37
ORD102287,NJ01,SUP007,MAT0019,2024-02-26 13:49:52,2024-03-07,137,Open,2024-02-28 08:49:52
ORD100781,NJ01,SUP010,MAT0068,2024-01-20 08:37:34,2024-01-25,152,CREATED,2024-01-21 11:37:34
ORD101163,SH01,SUP014,MAT0009,2024-01-29 10:03:20,2024-02-07,73,OPEN,2024-01-29 11:03:20
ORD100738,NJ02,SUP008,MAT0078,2024-01-19 17:37:16,2024-01-21,137,CONFIRMED,2024-01-19 21:37:16
ORD100620,SH01,SUP010,MAT0075,2024-01-17 11:31:28,2024-01-24,148,CREATED,2024-01-18 23:31:28
ORD102254,NJ01,SUP006,MAT0005,2024-02-25 10:58:13,2024-02-27,138,Open,2024-02-27 08:58:13
ORD101573,NJ02,SUP007,MAT0012,2024-02-08 09:36:47,2024-02-16,109,CREATED,2024-02-09 09:36:47
ORD100473,SH01,SUP007,MAT0017,2024-01-13 14:30:00,2024-01-20,70,Open,2024-01-15 11:30:00
ORD100414,SH01,SUP015,MAT0002,2024-01-11 13:04:08,2024-01-16,142,Created,2024-01-13 09:04:08
ORD102003,NJ02,SUP018,MAT0026,2024-02-18 15:44:34,2024-02-28,148,Open,2024-02-19 11:44:34
ORD101113,NJ02,SUP010,MAT0031,2024-01-28 13:06:50,2024-02-05,109,CREATED,2024-01-30 00:06:50
ORD101634,SH01,SUP005,MAT0015,2024-02-09 17:08:27,2024-02-17,106,OPEN,2024-02-10 00:08:27
ORD100403,NJ01,SUP009,MAT0017,2024-01-11 08:48:50,2024-01-19,164,CONFIRMED,2024-01-11 16:48:50
ORD101154,SH01,SUP017,MAT0025,2024-01-29 15:34:36,2024-01-31,152,OPEN,2024-01-30 23:34:36
ORD100810,NJ02,SUP013,MAT0009,2024-01-21 07:49:19,2024-01-28,72,OPEN,2024-01-22 18:49:19
ORD101466,NJ02,SUP006,MAT0020,2024-02-06 18:24:30,2024-02-08,100,CONFIRMED,2024-02-07 23:24:30
ORD102113,NJ01,SUP008,MAT0008,2024-02-21 13:10:07,2024-02-27,159,CONFIRMED,2024-02-23 08:10:07
ORD100221,NJ02,SUP002,MAT0062,2024-01-06 09:51:38,2024-01-10,122,Open,2024-01-07 20:51:38
ORD100948,NJ01,SUP008,MAT0067,2024-01-24 06:18:12,2024-01-27,96,CONFIRMED,2024-01-25 03:18:12
ORD100483,NJ01,SUP001,MAT0007,2024-01-13 17:04:22,2024-01-19,138,OPEN,2024-01-14 21:04:22
ORD101360,SH01,SUP006,MAT0054,2024-02-03 15:42:41,2024-02-13,124,CREATED,2024-02-04 11:42:41
ORD102080,NJ02,SUP016,MAT0048,2024-02-21 17:53:20,2024-03-01,135,OPEN,2024-02-22 12:53:20
ORD100712,NJ02,SUP007,MAT0009,2024-01-19 17:34:51,2024-01-25,126,CREATED,2024-01-20 01:34:51
ORD102338,NJ01,SUP002,MAT0008,2024-02-27 10:00:27,2024-03-07,117,CONFIRMED,2024-02-28 15:00:27
ORD100341,NJ01,SUP007,MAT0065,2024-01-09 16:14:04,2024-01-13,112,OPEN,2024-01-10 15:14:04
ORD102120,NJ02,SUP018,MAT0048,2024-02-21 16:47:39,2024-02-27,154,Confirmed,2024-02-22 16:47:39
ORD101486,NJ02,SUP015,MAT0054,2024-02-06 07:17:25,2024-02-09,140,Confirmed,2024-02-06 20:17:25
ORD101676,NJ02,SUP011,MAT0041,2024-02-10 16:08:38,2024-02-16,116,Created,2024-02-10 21:08:38
ORD100729,NJ01,SUP016,MAT0057,2024-01-19 11:46:08,2024-01-25,93,Confirmed,2024-01-20 05:46:08
ORD100416,NJ01,SUP011,MAT0048,2024-01-11 12:05:46,2024-01-14,86,Open,2024-01-11 20:05:46
ORD101513,NJ02,SUP002,MAT0036,2024-02-06 14:53:15,2024-02-14,146,Created,2024-02-06 23:53:15
ORD101796,NJ02,SUP005,MAT0037,2024-02-13 11:24:41,2024-02-17,118,Open,2024-02-14 11:24:41
ORD102384,SH01,SUP019,MAT0070,2024-02-29 07:34:52,2024-03-04,74,OPEN,2024-03-01 01:34:52
ORD101820,NJ02,SUP016,MAT0072,2024-02-14 16:38:21,2024-02-24,-58,Created,2024-02-15 13:38:21
ORD100930,NJ02,SUP002,MAT0006,2024-01-23 15:09:58,2024-01-25,76,OPEN,2024-01-25 13:09:58
ORD101613,SH01,SUP008,MAT0014,2024-02-09 13:20:48,2024-02-14,131,CREATED,2024-02-11 11:20:48
ORD101541,NJ01,SUP011,MAT0056,2024-02-07 06:52:00,2024-02-11,160,CREATED,2024-02-07 16:52:00
ORD101798,NJ02,SUP003,MAT0045,2024-02-13 16:33:53,2024-02-16,115,CONFIRMED,2024-02-15 14:33:53
ORD100462,NJ02,SUP009,MAT0058,2024-01-12 08:22:13,2024-01-16,167,CREATED,2024-01-12 10:22:13
ORD101338,NJ02,SUP005,MAT0027,2024-02-02 15:08:28,2024-02-11,113,CREATED,2024-02-04 14:08:28
ORD102035,NJ02,SUP009,MAT0021,2024-02-19 08:18:40,2024-02-23,39,Open,2024-02-21 07:18:40
ORD101043,NJ02,SUP016,MAT0048,2024-01-26 10:56:50,2024-01-30,103,Open,2024-01-26 11:56:50
ORD101118,SH01,SUP002,MAT0065,2024-01-28 07:06:50,2024-01-31,120,Created,2024-01-28 17:06:50
ORD100517,NJ01,SUP008,MAT0027,2024-01-14 06:10:54,2024-01-19,142,Open,2024-01-15 23:10:54
ORD101318,NJ01,SUP005,MAT0064,2024-02-02 18:54:45,2024-02-12,79,Created,2024-02-03 13:54:45
ORD101026,NJ02,SUP014,MAT0070,2024-01-26 16:52:19,2024-02-05,133,Open,2024-01-27 04:52:19
ORD100502,SH01,SUP011,MAT0036,2024-01-13 07:24:35,2024-01-21,99,Confirmed,2024-01-14 12:24:35
ORD102089,NJ01,SUP017,MAT0064,2024-02-21 13:38:18,2024-02-25,68,CREATED,2024-02-22 15:38:18
ORD101307,NJ01,SUP002,MAT0035,2024-02-01 13:43:48,2024-02-04,106,Created,2024-02-03 07:43:48
ORD100037,NJ02,SUP018,MAT0063,2024-01-01 18:50:29,2024-01-07,51,CREATED,2024-01-02 06:50:29
ORD100955,NJ02,SUP015,MAT0070,2024-01-24 16:20:22,2024-01-28,64,CREATED,2024-01-26 02:20:22
ORD102220,NJ02,SUP009,MAT0045,2024-02-24 13:58:27,2024-02-27,121,CREATED,2024-02-25 06:58:27
ORD100578,SH01,SUP013,MAT0054,2024-01-16 07:24:42,2024-01-23,131,Confirmed,2024-01-18 03:24:42
ORD100455,NJ02,SUP013,MAT0066,2024-01-12 08:05:45,2024-01-17,141,Created,2024-01-14 03:05:45
ORD102255,NJ02,SUP006,MAT0064,2024-02-25 13:50:04,2024-03-01,151,Created,2024-02-25 18:50:04
ORD101274,SH01,SUP004,MAT0040,2024-02-01 17:00:14,2024-02-03,88,CREATED,2024-02-03 16:00:14
ORD100110,NJ02,SUP019,MAT0055,2024-01-03 12:28:58,2024-01-12,122,Open,2024-01-05 00:28:58
ORD100054,NJ01,SUP006,MAT0053,2024-01-02 08:59:59,2024-01-07,152,Created,2024-01-02 19:59:59
ORD102309,NJ02,SUP012,MAT0026,2024-02-27 14:49:29,2024-03-06,173,Created,2024-02-27 16:49:29
ORD101374,NJ02,SUP016,MAT0066,2024-02-03 14:59:46,2024-02-07,-172,CONFIRMED,2024-02-05 09:59:46
ORD100300,NJ01,SUP011,MAT0038,2024-01-08 16:16:45,2024-01-12,99,Confirmed,2024-01-10 11:16:45
ORD100249,NJ02,SUP018,MAT0016,2024-01-07 17:11:31,2024-01-17,103,Open,2024-01-08 09:11:31
ORD102245,NJ01,SUP012,MAT0043,2024-02-25 14:30:02,2024-03-05,67,CREATED,2024-02-26 09:30:02
ORD101803,NJ01,SUP001,MAT0044,2024-02-13 18:24:55,2024-02-16,84,CONFIRMED,2024-02-15 07:24:55
ORD100546,NJ02,SUP014,MAT0013,2024-01-15 09:44:43,2024-01-17,130,CONFIRMED,2024-01-16 18:44:43
ORD100979,NJ02,SUP012,MAT0013,2024-01-24 11:52:54,2024-01-30,122,Confirmed,2024-01-26 00:52:54
ORD100113,NJ01,SUP008,MAT0037,2024-01-03 17:38:30,2024-01-09,130,CONFIRMED,2024-01-04 11:38:30
ORD101227,NJ02,SUP003,MAT0038,2024-01-30 13:14:16,2024-02-02,178,Confirmed,2024-01-31 21:14:16
ORD101943,NJ02,SUP006,MAT0054,2024-02-17 08:48:51,2024-02-22,135,OPEN,2024-02-18 21:48:51
ORD101677,SH01,SUP016,MAT0026,2024-02-10 12:26:32,2024-02-14,131,CREATED,2024-02-11 17:26:32
ORD101051,NJ01,SUP013,MAT0026,2024-01-26 08:40:28,2024-01-30,65,CONFIRMED,2024-01-27 03:40:28
ORD100994,NJ01,SUP012,MAT0049,2024-01-25 15:11:28,2024-01-28,108,OPEN,2024-01-26 04:11:28
ORD101165,NJ02,SUP019,MAT0053,2024-01-29 09:48:35,2024-02-02,131,OPEN,2024-01-29 14:48:35
ORD100372,SH01,SUP014,MAT0049,2024-01-10 09:16:42,2024-01-14,99,Created,2024-01-11 13:16:42
ORD102304,NJ01,SUP012,MAT0012,2024-02-26 13:42:39,2024-03-03,134,Open,2024-02-27 00:42:39
ORD102278,NJ02,SUP011,MAT0041,2024-02-26 08:09:46,2024-02-29,107,Confirmed,2024-02-26 23:09:46
ORD101935,NJ02,SUP017,MAT0025,2024-02-17 07:55:32,2024-02-21,71,CREATED,2024-02-19 02:55:32
ORD100056,NJ02,SUP008,MAT0026,2024-01-02 07:24:55,2024-01-04,109,OPEN,2024-01-03 05:24:55
ORD100884,NJ01,SUP001,MAT0080,2024-01-22 17:18:16,2024-01-27,121,Created,2024-01-22 20:18:16
ORD101402,NJ01,SUP010,MAT0061,2024-02-03 06:03:42,2024-02-10,129,Open,2024-02-04 20:03:42
ORD101114,NJ02,SUP006,MAT0023,2024-01-28 06:01:22,2024-02-03,168,Confirmed,2024-01-28 08:01:22
ORD101555,NJ01,SUP018,MAT0011,2024-02-08 14:28:22,2024-02-14,135,Open,2024-02-09 17:28:22
ORD100945,NJ01,SUP009,MAT0015,2024-01-24 08:18:04,2024-01-27,118,CONFIRMED,2024-01-24 17:18:04
ORD102022,NJ01,SUP003,MAT0031,2024-02-19 06:53:24,2024-02-23,153,OPEN,2024-02-20 21:53:24
ORD101710,NJ02,SUP015,MAT0055,2024-02-11 10:43:20,2024-02-19,25,OPEN,2024-02-12 02:43:20
ORD100285,SH01,SUP013,MAT0041,2024-01-08 14:20:42,2024-01-17,99,CREATED,2024-01-09 19:20:42
ORD101897,NJ01,SUP006,MAT0074,2024-02-16 17:09:41,2024-02-23,129,created ,2024-02-17 22:09:41
ORD102078,NJ01,SUP015,MAT0002,2024-02-21 17:03:39,2024-02-29,145,CONFIRMED,2024-02-23 12:03:39
ORD100365,SH01,SUP020,MAT0026,2024-01-10 11:16:15,2024-01-19,195,OPEN,2024-01-10 17:16:15
ORD100080,SH01,SUP018,MAT0078,2024-01-03 12:54:57,2024-01-11,171,CREATED,2024-01-04 19:54:57
ORD100102,NJ02,SUP004,MAT0069,2024-01-03 10:14:07,2024-01-08,114,CONFIRMED,2024-01-03 21:14:07
ORD100928,SH01,SUP016,MAT0060,2024-01-23 14:31:55,2024-01-28,111,Open,2024-01-23 14:31:55
ORD101084,SH01,SUP020,MAT0017,2024-01-27 18:27:47,2024-02-02,113,Open,2024-01-29 12:27:47
ORD100421,SH01,SUP020,MAT0077,2024-01-11 10:41:05,2024-01-16,48,CONFIRMED,2024-01-13 00:41:05
ORD102423,NJ02,SUP009,MAT0043,2024-02-29 14:09:04,2024-03-05,180,Open,2024-03-01 16:09:04
ORD101627,NJ01,SUP007,MAT0071,2024-02-09 10:12:21,2024-02-11,119,CONFIRMED,2024-02-10 07:12:21
ORD101989,NJ02,SUP016,MAT0018,2024-02-18 16:24:51,2024-02-26,133,Open,2024-02-19 03:24:51
ORD102271,NJ01,,MAT0063,2024-02-26 06:39:00,2024-03-02,81,Created,2024-02-26 23:39:00
ORD102204,NJ01,SUP009,MAT0014,2024-02-23 18:51:03,2024-02-25,151,Confirmed,2024-02-25 04:51:03
ORD101069,NJ01,SUP011,MAT0006,2024-01-27 14:27:09,2024-02-02,117,CREATED,2024-01-28 21:27:09
ORD101782,NJ01,SUP009,MAT0048,2024-02-13 12:46:25,2024-02-22,125,Confirmed,2024-02-14 09:46:25
ORD101323,NJ01,SUP019,MAT0077,2024-02-02 13:05:50,2024-02-09,29,Created,2024-02-04 06:05:50
ORD100907,SH01,SUP019,MAT0070,2024-01-23 16:25:20,2024-01-26,117,CREATED,2024-01-24 12:25:20
ORD100003,SH01,SUP001,MAT0072,2024-01-01 07:13:14,2024-01-11,173,CREATED,2024-01-03 04:13:14
ORD101093,NJ01,SUP006,MAT0051,2024-01-27 07:47:42,2024-02-05,156,In Progress,2024-01-27 12:47:42
ORD100911,NJ01,SUP001,MAT0023,2024-01-23 06:56:31,2024-01-26,43,Created,2024-01-25 03:56:31
ORD100758,SH01,SUP019,MAT0065,2024-01-20 16:46:25,2024-01-29,111,Created,2024-01-21 06:46:25
ORD100937,SH01,SUP007,MAT0011,2024-01-24 10:44:39,2024-02-03,142,Confirmed,2024-01-25 07:44:39
ORD100932,SH01,SUP001,MAT0053,2024-01-23 13:31:15,2024-01-26,117,CREATED,2024-01-23 21:31:15
ORD101449,NJ02,SUP001,MAT0055,2024-02-04 08:07:44,2024-02-08,106,Open,2024-02-04 11:07:44
ORD100591,NJ02,SUP015,MAT0023,2024-01-16 15:12:49,2024-01-21,92,CONFIRMED,2024-01-16 19:12:49
ORD100053,NJ02,SUP018,MAT0053,2024-01-02 16:15:42,2024-01-05,156,Confirmed,2024-01-04 15:15:42
ORD100689,SH01,SUP011,MAT0063,2024-01-18 08:57:54,2024-01-28,75,Open,2024-01-19 00:57:54
ORD101313,NJ02,,MAT0080,2024-02-02 17:48:52,2024-02-07,68,CONFIRMED,2024-02-04 11:48:52
ORD101031,NJ02,SUP011,MAT0009,2024-01-26 16:48:19,2024-02-03,119,CONFIRMED,2024-01-27 05:48:19
ORD101518,NJ01,SUP011,MAT0045,2024-02-07 06:57:11,2024-02-09,112,OPEN,2024-02-08 21:57:11
ORD101039,SH01,SUP004,MAT0041,2024-01-26 13:56:05,2024-01-31,107,Open,2024-01-28 02:56:05
ORD101791,NJ02,SUP005,MAT0041,2024-02-13 13:45:15,2024-02-16,130,CREATED,2024-02-14 14:45:15
ORD100761,NJ01,SUP016,MAT0072,2024-01-20 12:49:44,2024-01-24,126,CREATED,2024-01-21 19:49:44
ORD102406,SH01,SUP006,MAT0036,2024-02-29 11:15:35,2024-03-10,150, open,2024-03-02 09:15:35
ORD100390,NJ02,SUP020,MAT0018,2024-01-10 17:09:32,2024-01-18,163,Confirmed,2024-01-11 17:09:32
ORD102066,NJ02,SUP003,MAT0020,2024-02-20 07:15:04,2024-02-24,102,Confirmed,2024-02-20 22:15:04
ORD100987,NJ01,,MAT0062,2024-01-25 08:05:27,2024-01-28,126,OPEN,2024-01-25 10:05:27
ORD101979,NJ01,SUP015,MAT0035,2024-02-18 17:44:41,2024-02-28,183,Confirmed,2024-02-18 20:44:41
ORD102077,NJ01,SUP002,MAT0009,2024-02-21 16:16:18,2024-02-25,159,OPEN,2024-02-22 14:16:18
ORD100140,SH01,SUP002,MAT0080,2024-01-04 17:56:48,2024-01-13,126,Created,2024-01-05 08:56:48
ORD102099,SH01,SUP005,MAT0035,2024-02-21 11:22:52,2024-03-01,62,Open,2024-02-22 18:22:52
ORD101387,NJ01,SUP012,MAT0056,2024-02-03 16:53:28,2024-02-07,138,Created,2024-02-04 14:53:28
ORD101102,NJ02,SUP001,MAT0058,2024-01-27 17:44:28,2024-02-05,117,Confirmed,2024-01-28 08:44:28
ORD102150,NJ02,SUP012,MAT0071,2024-02-22 18:21:31,2024-02-25,113,OPEN,2024-02-24 03:21:31
ORD102133,NJ02,SUP005,MAT0034,2024-02-22 10:49:02,2024-02-25,42,OPEN,2024-02-22 23:49:02
ORD100201,SH01,SUP019,MAT0080,2024-01-06 13:48:36,2024-01-15,138,Open,2024-01-08 05:48:36
ORD100129,NJ02,SUP004,MAT0020,2024-01-04 07:14:53,2024-01-07,82,OPEN,2024-01-06 04:14:53
ORD100315,SH01,SUP014,MAT0048,2024-01-09 10:26:11,2024-01-13,193,OPEN,2024-01-10 14:26:11
ORD100793,SH01,SUP002,MAT0072,2024-01-20 09:33:34,2024-01-28,170,OPEN,2024-01-21 18:33:34
ORD101999,NJ02,SUP018,MAT0050,2024-02-18 08:39:58,2024-02-25,120,OPEN,2024-02-18 15:39:58
ORD101268,NJ01,SUP013,MAT0028,2024-01-31 08:00:25,2024-02-07,129,OPEN,2024-01-31 22:00:25
ORD102319,NJ01,SUP009,MAT0040,2024-02-27 15:51:05,2024-03-03,170,Confirmed,2024-02-29 15:51:05
ORD100977,NJ01,SUP010,MAT0038,2024-01-24 12:40:58,2024-01-31,168,Confirmed,2024-01-26 04:40:58
ORD100574,SH01,SUP011,MAT0014,2024-01-15 09:29:52,2024-01-20,149,OPEN,2024-01-15 11:29:52
ORD100283,NJ02,SUP014,MAT0020,2024-01-08 07:12:01,2024-01-17,112,OPEN,2024-01-10 03:12:01
ORD101072,NJ01,SUP005,MAT0007,2024-01-27 16:51:28,2024-01-29,152,CREATED,2024-01-28 03:51:28
ORD100638,SH01,SUP008,MAT0054,2024-01-17 08:10:23,2024-01-20,210,Open,2024-01-19 06:10:23
ORD100004,NJ01,SUP015,MAT0076,2024-01-01 16:44:34,2024-01-09,111,Open,2024-01-01 16:44:34
ORD102153,SH01,SUP010,MAT0031,2024-02-22 13:09:58,2024-02-25,86,OPEN,2024-02-23 08:09:58
ORD100745,SH01,SUP011,MAT0021,2024-01-19 18:11:35,2024-01-27,116,Confirmed,2024-01-21 08:11:35
ORD102328,NJ01,SUP017,MAT0038,2024-02-27 09:39:42,2024-03-06,121,Open,2024-02-27 17:39:42
ORD100157,NJ02,SUP009,MAT0075,2024-01-05 10:34:07,2024-01-14,147,OPEN,2024-01-07 02:34:07
ORD101465,NJ01,SUP017,MAT0020,2024-02-06 07:21:26,2024-02-16,147,Created,2024-02-07 20:21:26
ORD100354,NJ01,SUP004,MAT0056,2024-01-09 07:32:47,2024-01-16,116,CREATED,2024-01-09 11:32:47
ORD100878,NJ01,SUP017,MAT0056,2024-01-22 17:24:30,2024-01-28,91,Created,2024-01-23 11:24:30
ORD101368,SH01,SUP005,MAT0017,2024-02-03 08:16:00,2024-02-13,138,CREATED,2024-02-04 08:16:00
ORD100357,NJ01,SUP003,MAT0011,2024-01-10 07:49:39,2024-01-16,127,Open,2024-01-10 16:49:39
ORD100925,NJ01,SUP019,MAT0008,2024-01-23 10:12:21,2024-01-27,95,Open,2024-01-23 18:12:21
ORD100846,NJ02,SUP013,MAT0076,2024-01-22 07:50:19,2024-02-01,131,OPEN,2024-01-22 22:50:19
ORD101750,NJ01,SUP018,MAT0051,2024-02-12 11:19:32,2024-02-15,124,OPEN,2024-02-13 11:19:32
ORD102031,NJ02,SUP019,MAT0016,2024-02-19 06:24:00,2024-02-21,104,CREATED,2024-02-21 06:24:00
ORD101291,NJ02,SUP010,MAT0076,2024-02-01 12:47:23,2024-02-09,117,Created,2024-02-02 14:47:23
ORD101243,NJ02,SUP017,MAT0002,2024-01-31 14:04:29,2024-02-02,108,CREATED,2024-02-01 10:04:29
ORD101212,NJ02,SUP004,MAT0003,2024-01-30 08:12:01,2024-02-03,112,CONFIRMED,2024-01-30 16:12:01
ORD100293,NJ02,SUP016,MAT0013,2024-01-08 09:03:06,2024-01-16,90,CONFIRMED,2024-01-08 17:03:06
ORD102341,NJ02,SUP007,MAT0036,2024-02-27 11:19:41,2024-03-03,84,OPEN,2024-02-28 11:19:41
ORD102218,SH01,SUP003,MAT0058,2024-02-24 13:01:43,2024-02-29,102,CONFIRMED,2024-02-24 14:01:43
ORD102358,NJ02,SUP007,MAT0053,2024-02-28 16:48:44,2024-03-01,129,Open,2024-02-28 22:48:44
ORD100850,NJ01,SUP015,MAT0023,2024-01-22 15:29:20,2024-02-01,92, open,2024-01-23 16:29:20
ORD101380,NJ02,SUP010,MAT0062,2024-02-03 09:53:34,2024-02-06,195,Open,2024-02-04 01:53:34
ORD100801,NJ02,SUP019,MAT0020,2024-01-21 14:24:02,2024-01-25,169,CREATED,2024-01-21 23:24:02
ORD100734,NJ02,SUP007,MAT0068,2024-01-19 17:04:42,2024-01-29,85,CONFIRMED,2024-01-21 00:04:42
ORD101658,NJ02,SUP003,MAT0057,2024-02-10 10:57:39,2024-02-20,96,CREATED,2024-02-11 02:57:39
ORD100005,NJ02,SUP009,MAT0020,2024-01-01 18:51:10,2024-01-09,111,CREATED,2024-01-03 18:51:10
ORD102068,SH01,SUP011,MAT0014,2024-02-20 08:37:40,2024-02-29,85,Confirmed,2024-02-20 15:37:40
ORD101702,NJ02,SUP018,MAT0079,2024-02-11 09:00:27,2024-02-14,122,CREATED,2024-02-13 06:00:27
ORD101075,NJ01,SUP010,MAT0024,2024-01-27 08:07:22,2024-01-30,18,CREATED,2024-01-29 07:07:22
ORD102224,NJ02,SUP005,MAT0038,2024-02-24 07:33:59,2024-03-01,79,CREATED,2024-02-25 10:33:59
ORD101278,SH01,SUP010,MAT0004,2024-02-01 06:33:50,2024-02-09,136,CREATED,2024-02-03 04:33:50
ORD100926,NJ02,SUP006,MAT0044,2024-01-23 07:54:29,2024-02-01,118,CREATED,2024-01-24 01:54:29
ORD101927,SH01,SUP013,MAT0007,2024-02-16 15:47:59,2024-02-18,142,CREATED,2024-02-17 02:47:59
ORD102429,NJ01,SUP006,MAT0028,2024-02-29 07:20:47,2024-03-05,118,Open,2024-03-01 04:20:47
ORD102222,NJ01,SUP013,MAT0047,2024-02-24 14:38:33,2024-02-29,81,Created,2024-02-26 14:38:33
ORD102395,SH01,SUP009,MAT0023,2024-02-29 14:47:00,2024-03-06,94,Confirmed,2024-03-01 20:47:00
ORD100565,SH01,SUP008,MAT0071,2024-01-15 09:21:17,2024-01-17,160,CONFIRMED,2024-01-16 09:21:17
ORD101182,SH01,SUP005,MAT0009,2024-01-29 15:36:11,2024-02-01,76,CREATED,2024-01-30 07:36:11
ORD100563,SH01,SUP020,MAT0007,2024-01-15 16:41:24,2024-01-19,146,Created,2024-01-17 09:41:24
ORD101353,NJ02,SUP002,MAT0067,2024-02-03 12:42:00,2024-02-08,165,Open,2024-02-05 06:42:00
ORD100093,SH01,SUP015,MAT0020,2024-01-03 13:06:27,2024-01-10,68,OPEN,2024-01-04 00:06:27
ORD101638,NJ02,SUP020,MAT0032,2024-02-10 08:18:02,2024-02-17,173,Open,2024-02-10 16:18:02
ORD102042,NJ02,SUP020,MAT0053,2024-02-20 13:06:34,2024-02-29,130,Created,2024-02-21 01:06:34
ORD101050,NJ02,SUP001,MAT0007,2024-01-26 17:52:35,2024-02-02,102,CONFIRMED,2024-01-28 10:52:35
ORD100997,NJ02,SUP010,MAT0059,2024-01-25 07:20:31,2024-01-28,99,Confirmed,2024-01-27 06:20:31
ORD100630,NJ01,SUP006,MAT0073,2024-01-17 18:32:08,2024-01-26,25,Confirmed,2024-01-19 12:32:08
ORD100505,NJ02,SUP016,MAT0074,2024-01-13 11:56:26,2024-01-19,85,Confirmed,2024-01-14 17:56:26
ORD100449,NJ01,SUP019,MAT0073,2024-01-12 08:40:52,2024-01-20,188,Created,2024-01-13 11:40:52
ORD101009,NJ02,SUP018,MAT0070,2024-01-25 13:32:16,2024-02-04,142,Created,2024-01-27 13:32:16
ORD102170,NJ01,SUP015,MAT0015,2024-02-23 11:55:43,2024-03-03,146,Created,2024-02-23 21:55:43
ORD101129,SH01,SUP007,MAT0070,2024-01-28 08:44:25,2024-02-06,95,Confirmed,2024-01-29 23:44:25
ORD100007,SH01,SUP004,MAT0049,2024-01-01 18:02:46,2024-01-10,146,Created,2024-01-03 05:02:46
ORD102114,NJ02,SUP002,MAT0006,2024-02-21 14:01:03,2024-02-26,175,CREATED,2024-02-23 14:01:03
ORD101985,NJ01,SUP020,MAT0007,2024-02-18 18:34:43,2024-02-25,136,CONFIRMED,2024-02-20 18:34:43
ORD101443,SH01,SUP011,MAT0018,2024-02-04 13:27:30,2024-02-12,-134,In Progress,2024-02-05 04:27:30
ORD100541,NJ02,SUP001,MAT0030,2024-01-15 11:48:12,2024-01-19,105,CREATED,2024-01-17 09:48:12
ORD100008,SH01,SUP007,MAT0009,2024-01-01 10:53:40,2024-01-08,103,Created,2024-01-03 04:53:40
ORD101455,SH01,SUP009,MAT0074,2024-02-05 16:56:29,2024-02-15,164,Confirmed,2024-02-06 11:56:29
ORD101832,NJ02,SUP006,MAT0013,2024-02-14 10:00:34,2024-02-21,168,OPEN,2024-02-15 23:00:34
ORD101624,NJ01,SUP010,MAT0010,2024-02-09 12:45:22,2024-02-12,45,Confirmed,2024-02-11 00:45:22
ORD100308,SH01,SUP015,MAT0068,2024-01-09 09:48:15,2024-01-12,143,CONFIRMED,2024-01-10 08:48:15
ORD100622,NJ02,SUP012,MAT0018,2024-01-17 18:14:45,2024-01-25,74,CONFIRMED,2024-01-19 16:14:45
ORD102102,NJ02,SUP009,MAT0027,2024-02-21 12:44:52,2024-02-23,120,CREATED,2024-02-22 06:44:52
ORD101682,SH01,SUP012,MAT0058,2024-02-10 07:46:02,2024-02-13,110,OPEN,2024-02-11 23:46:02
ORD102283,NJ01,SUP006,MAT0033,2024-02-26 12:42:20,2024-03-01,120,OPEN,2024-02-26 17:42:20
ORD100817,SH01,SUP007,MAT0002,2024-01-21 12:02:21,2024-01-28,85,CONFIRMED,2024-01-22 00:02:21
ORD101526,SH01,SUP013,MAT0055,2024-02-07 10:52:20,2024-02-10,35,CREATED,2024-02-08 22:52:20
ORD100139,NJ02,SUP018,MAT0049,2024-01-04 17:25:41,2024-01-07,63,Open,2024-01-06 09:25:41
ORD100559,SH01,SUP005,MAT0062,2024-01-15 18:22:39,2024-01-17,112,OPEN,2024-01-16 01:22:39
ORD101110,NJ01,SUP010,MAT0050,2024-01-28 16:21:58,2024-02-06,77,OPEN,2024-01-30 11:21:58
ORD101708,NJ02,SUP020,MAT0053,2024-02-11 17:08:49,2024-02-20,126,CONFIRMED,2024-02-12 08:08:49
ORD101751,SH01,SUP011,MAT0068,2024-02-12 17:30:22,2024-02-18,114,Created,2024-02-14 07:30:22
ORD101879,NJ01,SUP014,MAT0046,2024-02-15 18:26:00,2024-02-23,128,CONFIRMED,2024-02-16 02:26:00
ORD100735,NJ02,SUP014,MAT0042,2024-01-19 18:35:09,2024-01-25,156,Created,2024-01-20 00:35:09
ORD101777,SH01,SUP006,MAT0061,2024-02-13 13:16:02,2024-02-16,85,CREATED,2024-02-14 18:16:02
